position,person,personID,start,end
senator,Juan Carlos Galaverna,Q108774354,1989,
senator,Nicanor Duarte,Q222652,2003-08-26,2008-08-28
senator,Fernando Lugo,Q151879,2013-06-30,2018-06-29
senator,Mario Abdo Benítez,Q48136013,2013-06-30,2018-06-29
senator,Mirta Leonor Gusinky,Q51885473,2013-06-30,2018-06-29
senator,Roberto Ramón Acevedo Quevedo,Q51885474,2013-06-30,2018-06-29
senator,Desirée Graciela Masi Jara,Q51885475,2013-06-30,2018-06-29
senator,Patrick Kemper,Q112864903,2018,
senator,Javier Zacarías Irún,Q5928332,2018,
deputy,Javier Zacarías Irún,Q5928332,1993,2001
deputy,Edgar Acosta Alcaráz,Q51885476,2013-06-30,2018-06-29
deputy,Perla Teresa Beatriz Acosta de Vázquez,Q51885477,2013-06-30,2018-06-29
deputy,José Domingo Adorno Mazacotte,Q51885478,2013-06-30,2018-06-29
deputy,Pedro Lorenzo Alliana Rodríguez,Q51885479,2013-06-30,2018-06-29
deputy,Eusebio Alvarenga Martínez,Q51885480,2013-06-30,2018-06-29
deputy,Kattya González,Q111352748,2018,
deputy,Jorge Antonio Brítez González,Q60902714,2018-04-22,
deputy,Tito Damian Ibarrola Cano,Q60902936,2018-04-22,
