wanted,position,positionid,from,start,end
Q94334903,Minister of the Interior,Q110193591,Q105046318,2021-01-22,2022-02-22
Q52200097,Vice President,Q26353,Q52138237,2018-08-15,
Q796260,Minister of Foreign Affairs,Q18204383,Q14627668,2013-08-15,2018-08-15
Q6309222,Vice President,Q26353,Q3493305,2003-08-15,2007-10-15
